Date,Squad,Home_Away,Match_Half,Minute,Player,xG,PSxG,Outcome,Distance,Body Part,Notes,Player_SCA_1,Event_SCA_1,Player_SCA_2,Event_SCA_2
2022-08-27,Charlotte,Home,1,35,Karol Świderski,0.06,,Blocked,21,Left Foot,,Ben Bender,Pass (Live),Jaylin Lindsey,Pass (Live)
2022-08-27,Charlotte,Home,1,39,Karol Świderski,0.02,,Off Target,21,Left Foot,Volley,Brandt Bronico,Pass (Live),Kamil Jóźwiak,Fouled
2022-08-27,Charlotte,Home,1,41,Karol Świderski,0.09,,Off Target,22,Right Foot,,Ben Bender,Pass (Live),,
2022-08-27,Charlotte,Home,2,47,Kamil Jóźwiak,0.21,,Off Target,13,Right Foot,,Karol Świderski,Pass (Live),,
2022-08-27,Charlotte,Home,2,52,Kerwin Vargas,0.03,,Blocked,21,Left Foot,,Ben Bender,Pass (Live),Kamil Jóźwiak,Pass (Live)
2022-08-27,Charlotte,Home,2,52,Anton Walkes,0.00,,Off Target,15,Head,,Kerwin Vargas,Shot,,
2022-08-27,Charlotte,Home,2,59,Christian Fuchs,0.01,,Off Target,29,Right Foot,Volley,,,,
2022-08-27,Charlotte,Home,2,64,Andre Shinyashiki,0.11,0.19,Saved,15,Right Foot,,Kamil Jóźwiak,Pass (Live),Kamil Jóźwiak,Tackle
2022-08-27,Charlotte,Home,2,64,Ben Bender,0.09,,Blocked,10,Left Foot,,Andre Shinyashiki,Shot,,
2022-08-27,Charlotte,Home,2,68,Andre Shinyashiki,0.05,,Off Target,15,Right Foot,,Brandt Bronico,Pass (Live),Jaylin Lindsey,Pass (Live)
2022-08-27,Charlotte,Home,2,73,Kamil Jóźwiak,0.04,,Off Target,14,Right Foot,Volley,Karol Świderski,Pass (Live),Brandt Bronico,Pass (Live)
2022-08-27,Charlotte,Home,2,79,Brandt Bronico,0.05,,Off Target,24,Right Foot,Volley,Derrick Jones,Pass (Live),Andre Shinyashiki,Pass (Dead)
2022-08-27,Toronto FC,Away,1,9,Federico Bernardeschi,0.04,,Blocked,14,Left Foot,,Richie Laryea,Pass (Live),Federico Bernardeschi,Pass (Live)
2022-08-27,Toronto FC,Away,1,10,Domenico Criscito,0.04,,Off Target,23,Left Foot,Volley,Federico Bernardeschi,Pass (Dead),Richie Laryea,Fouled
2022-08-27,Toronto FC,Away,1,12,Lorenzo Insigne,0.05,,Off Target,25,Right Foot,,Federico Bernardeschi,Pass (Live),Michael Bradley,Pass (Live)
2022-08-27,Toronto FC,Away,1,33,Lorenzo Insigne,0.02,,Off Target,26,Left Foot,,Federico Bernardeschi,Pass (Live),Lorenzo Insigne,Pass (Live)
2022-08-27,Toronto FC,Away,1,45,Domenico Criscito,0.03,,Off Target,31,Left Foot,,Michael Bradley,Pass (Live),Lorenzo Insigne,Pass (Live)
2022-08-27,Toronto FC,Away,2,48,Kosi Thompson,0.04,,Blocked,21,Right Foot,,Ayo Akinola,Pass (Live),Lorenzo Insigne,Pass (Live)
2022-08-27,Toronto FC,Away,2,49,Lorenzo Insigne,0.24,0.42,Goal,5,Right Foot,Volley,Federico Bernardeschi,Pass (Dead),Kosi Thompson,Shot
2022-08-27,Toronto FC,Away,2,53,Lorenzo Insigne,0.11,,Blocked,17,Right Foot,,Richie Laryea,Pass (Live),Lorenzo Insigne,Pass (Live)
2022-08-27,Toronto FC,Away,2,66,Federico Bernardeschi,0.04,0.57,Goal,18,Left Foot,,Lorenzo Insigne,Pass (Live),Alex Bono,Pass (Live)
2022-08-27,Toronto FC,Away,2,76,Federico Bernardeschi,0.06,,Blocked,9,Head,,Domenico Criscito,Pass (Live),,
2022-08-27,Toronto FC,Away,2,77,Lorenzo Insigne,0.06,,Blocked,18,Right Foot,,Kosi Thompson,Pass (Live),Domenico Criscito,Pass (Live)
2022-08-27,NY Red Bulls,Home,1,6,Cristian Cásseres Jr.,0.03,,Blocked,24,Right Foot,,John Tolkin,Pass (Live),Lewis Morgan,Pass (Live)
2022-08-27,NY Red Bulls,Home,1,9,Cristian Cásseres Jr.,0.05,,Blocked,17,Left Foot,,Cristian Cásseres Jr.,Tackle,,
2022-08-27,NY Red Bulls,Home,1,9,Cristian Cásseres Jr.,0.16,0.09,Saved,14,Right Foot,,Cristian Cásseres Jr.,Shot,,
2022-08-27,NY Red Bulls,Home,1,23,Sean Nealis,0.02,,Off Target,14,Head,,Aaron Long,Pass (Live),Lewis Morgan,Pass (Live)
2022-08-27,NY Red Bulls,Home,1,24,Cristian Cásseres Jr.,0.04,,Off Target,13,Right Foot,,Daniel Edelman,Pass (Live),John Tolkin,Pass (Dead)
2022-08-27,NY Red Bulls,Home,1,35,Kyle Duncan,0.02,,Off Target,36,Right Foot,,John Tolkin,Pass (Dead),Cristian Cásseres Jr.,Fouled
2022-08-27,NY Red Bulls,Home,1,37,Dru Yearwood,0.03,,Off Target,32,Right Foot,,Patryk Klimala,Pass (Live),Kyle Duncan,Pass (Live)
2022-08-27,NY Red Bulls,Home,1,43,Lewis Morgan,0.04,0.08,Goal,13,Left Foot,,John Tolkin,Pass (Live),Cristian Cásseres Jr.,Pass (Live)
2022-08-27,NY Red Bulls,Home,1,45+1,Sean Nealis,0.05,,Off Target,11,Head,,Dru Yearwood,Pass (Live),Kyle Duncan,Pass (Dead)
2022-08-27,NY Red Bulls,Home,1,45+2,Patryk Klimala,0.08,,Blocked,13,Right Foot,,,,,
2022-08-27,NY Red Bulls,Home,2,47,Patryk Klimala,0.12,0.35,Saved,9,Right Foot,,Kyle Duncan,Pass (Live),Sean Nealis,Pass (Live)
2022-08-27,NY Red Bulls,Home,2,51,John Tolkin,0.04,,Off Target,16,Left Foot,Volley,Cristian Cásseres Jr.,Pass (Live),Lewis Morgan,Pass (Live)
2022-08-27,NY Red Bulls,Home,2,52,Cristian Cásseres Jr.,0.03,,Blocked,15,Right Foot,Volley,Kyle Duncan,Pass (Live),Aaron Long,Pass (Live)
2022-08-27,NY Red Bulls,Home,2,52,John Tolkin,0.04,0.29,Saved,23,Left Foot,,John Tolkin,Tackle,,
2022-08-27,NY Red Bulls,Home,2,53,Daniel Edelman,0.15,0.11,Goal,16,Right Foot,Volley,,,,
2022-08-27,NY Red Bulls,Home,2,55,Lewis Morgan,0.05,0.10,Saved,14,Left Foot,,John Tolkin,Pass (Live),Aaron Long,Pass (Live)
2022-08-27,NY Red Bulls,Home,2,59,Cristian Cásseres Jr.,0.02,0.28,Saved,30,Left Foot,,Sean Nealis,Pass (Live),Daniel Edelman,Pass (Live)
2022-08-27,NY Red Bulls,Home,2,60,Patryk Klimala,0.04,,Blocked,25,Right Foot,,Cristian Cásseres Jr.,Pass (Live),Dru Yearwood,Pass (Live)
2022-08-27,NY Red Bulls,Home,2,62,Lewis Morgan,0.03,,Blocked,20,Left Foot,,Dru Yearwood,Pass (Live),,
2022-08-27,NY Red Bulls,Home,2,74,Caden Clark,0.16,0.55,Goal,11,Left Foot,Volley,Dylan Nealis,Pass (Live),,
2022-08-27,Inter Miami,Away,1,4,Jean Mota,0.02,,Blocked,22,Left Foot,Volley,DeAndre Yedlin,Pass (Live),Gonzalo Higuaín,Pass (Live)
2022-08-27,Inter Miami,Away,1,4,Gonzalo Higuaín,0.50,,Off Target,2,Right Foot,,Jean Mota,Shot,,
2022-08-27,Inter Miami,Away,1,6,Ariel Lassiter,0.41,0.23,Saved,13,Right Foot,,Damion Lowe,Pass (Live),,
2022-08-27,Inter Miami,Away,1,19,Gonzalo Higuaín,0.08,0.72,Goal,22,Right Foot,Free kick,Ariel Lassiter,Fouled,Alejandro Pozuelo,Pass (Live)
2022-08-27,Inter Miami,Away,2,78,Corentin Jean,0.22,,Off Target,7,Head,,Robert Taylor,Pass (Live),Gregore,Pass (Live)
2022-08-27,Inter Miami,Away,2,84,Bryce Duke,0.13,,Blocked,16,Right Foot,,Robert Taylor,Pass (Live),Corentin Jean,Pass (Live)
2022-08-27,Inter Miami,Away,2,89,Damion Lowe,0.11,0.04,Saved,8,Head,,Emerson Rodríguez,Pass (Live),,
2022-08-27,Inter Miami,Away,2,90+1,Damion Lowe,0.36,0.57,Saved,17,Right Foot,,Robert Taylor,Pass (Live),Drake Callender,Pass (Live)
2022-08-27,Inter Miami,Away,2,90+3,Robert Taylor,0.03,,Blocked,26,Right Foot,,Drake Callender,Pass (Live),,
2022-08-27,Inter Miami,Away,2,90+4,Emerson Rodríguez,0.06,0.13,Saved,14,Right Foot,Deflected,Emerson Rodríguez,Take-On,Corentin Jean,Pass (Live)
2022-08-27,Inter Miami,Away,2,90+5,Gregore,0.02,,Blocked,14,Head,,Bryce Duke,Pass (Dead),Emerson Rodríguez,Shot
2022-08-27,Chicago Fire,Home,1,2,Jhon Durán,0.28,0.48,Saved,13,Left Foot,,Chris Mueller,Pass (Live),,
2022-08-27,Chicago Fire,Home,1,3,Carlos Terán,0.03,,Off Target,25,Right Foot,,,,,
2022-08-27,Chicago Fire,Home,1,38,Federico Navarro,0.05,,Blocked,26,Left Foot,Volley,Fabian Herbers,Pass (Live),Chris Mueller,Pass (Live)
2022-08-27,Chicago Fire,Home,1,45+5,Brian Gutiérrez,0.04,,Blocked,22,Right Foot,,Federico Navarro,Pass (Live),Jonathan Bornstein,Pass (Live)
2022-08-27,Chicago Fire,Home,1,45+7,Chris Mueller,0.04,,Off Target,26,Right Foot,Free kick,Chris Mueller,Fouled,Fabian Herbers,Pass (Live)
2022-08-27,Chicago Fire,Home,2,50,Fabian Herbers,0.11,0.29,Saved,15,Right Foot,,Brian Gutiérrez,Pass (Live),Jairo Torres,Pass (Live)
2022-08-27,Chicago Fire,Home,2,50,Jairo Torres,0.05,0.23,Saved,22,Left Foot,,Fabian Herbers,Tackle,,
2022-08-27,Chicago Fire,Home,2,60,Jhon Durán,0.01,,Off Target,27,Left Foot,Volley,Brian Gutiérrez,Pass (Live),Rafael Czichos,Pass (Live)
2022-08-27,Chicago Fire,Home,2,63,Carlos Terán,0.15,0.55,Saved,15,Left Foot,,Kacper Przybyłko,Pass (Live),Carlos Terán,Pass (Live)
2022-08-27,Chicago Fire,Home,2,82,Jairo Torres,0.03,,Blocked,10,Left Foot,Volley,Kacper Przybyłko,Pass (Live),Fabian Herbers,Pass (Live)
2022-08-27,Chicago Fire,Home,2,87,Jhon Durán,0.05,,Off Target,10,Head,,Jairo Torres,Pass (Live),Brian Gutiérrez,Pass (Live)
2022-08-27,Chicago Fire,Home,2,90+4,Kacper Przybyłko,0.03,,Blocked,24,Right Foot,,Jairo Torres,Pass (Live),Carlos Terán,Pass (Live)
2022-08-27,CF Montréal,Away,1,4,Djordje Mihailovic,0.08,0.26,Saved,22,Right Foot,,Romell Quioto,Pass (Live),Djordje Mihailovic,Pass (Live)
2022-08-27,CF Montréal,Away,1,7,Joaquín Torres,0.07,0.05,Saved,27,Left Foot,,Joaquín Torres,Take-On,Djordje Mihailovic,Pass (Live)
2022-08-27,CF Montréal,Away,1,7,Victor Wanyama,0.08,,Off Target,10,Head,,Djordje Mihailovic,Pass (Dead),Joaquín Torres,Shot
2022-08-27,CF Montréal,Away,1,10,Joaquín Torres,0.23,,Off Target,12,Left Foot,,Lassi Lappalainen,Pass (Live),Lassi Lappalainen,Take-On
2022-08-27,CF Montréal,Away,1,14,Romell Quioto,0.08,0.09,Saved,9,Head,,Alistair Johnston,Pass (Live),Ismaël Koné,Pass (Live)
2022-08-27,CF Montréal,Away,1,16,Lassi Lappalainen,0.09,0.46,Saved,18,Right Foot,,,,,
2022-08-27,CF Montréal,Away,1,19,Ismaël Koné,0.08,0.27,Goal,22,Right Foot,,Lassi Lappalainen,Pass (Live),Joaquín Torres,Pass (Live)
2022-08-27,CF Montréal,Away,1,24,Romell Quioto,0.05,0.25,Goal,27,Right Foot,Free kick,,Fouled,,
2022-08-27,CF Montréal,Away,1,41,Romell Quioto,0.34,,Off Target,15,Right Foot,,Joaquín Torres,Pass (Live),Djordje Mihailovic,Pass (Live)
2022-08-27,CF Montréal,Away,1,45+1,Djordje Mihailovic,0.03,,Off Target,12,Right Foot,,Victor Wanyama,Pass (Live),Joaquín Torres,Pass (Live)
2022-08-27,Vancouver,Home,1,12,Ryan Gauld,0.03,,Off Target,26,Left Foot,Volley,Andrés Cubas,Pass (Live),Sebastian Berhalter,Pass (Live)
2022-08-27,Vancouver,Home,1,15,Ryan Gauld,0.13,,Off Target,15,Left Foot,,Sebastian Berhalter,Pass (Live),Sebastian Berhalter,Interception
2022-08-27,Vancouver,Home,1,39,Brian White,0.05,,Blocked,19,Right Foot,,Julian Gressel,Pass (Live),Sebastian Berhalter,Pass (Live)
2022-08-27,Vancouver,Home,1,43,Ryan Gauld,0.05,,Blocked,13,Head,,Tristan Blackmon,Pass (Live),Ryan Raposo,Pass (Live)
2022-08-27,Vancouver,Home,1,45+1,Brian White,0.03,,Blocked,13,Head,,Ryan Raposo,Pass (Live),Tristan Blackmon,Pass (Live)
2022-08-27,Vancouver,Home,2,58,Andrés Cubas,0.01,,Blocked,27,Right Foot,,Alessandro Schöpf,Pass (Live),Cristián Dajome,Pass (Dead)
2022-08-27,Vancouver,Home,2,58,Ryan Gauld,0.02,,Off Target,29,Left Foot,,Andrés Cubas,Shot,,
2022-08-27,Vancouver,Home,2,64,Cristián Dajome,0.03,,Blocked,17,Left Foot,,Ryan Gauld,Pass (Live),Andrés Cubas,Pass (Live)
2022-08-27,Vancouver,Home,2,73,Andrés Cubas,0.04,,Blocked,22,Right Foot,,Pedro Vite,Pass (Live),Pedro Vite,Take-On
2022-08-27,Vancouver,Home,2,75,Pedro Vite,0.04,,Woodwork,22,Left Foot,,Marcus Godinho,Pass (Live),Tosaint Ricketts,Pass (Live)
2022-08-27,Vancouver,Home,2,77,Ryan Gauld,0.02,,Off Target,25,Left Foot,,Cristián Dajome,Fouled,Tosaint Ricketts,Tackle
2022-08-27,Vancouver,Home,2,79,Julian Gressel,0.07,,Blocked,11,Right Foot,,Ryan Gauld,Pass (Live),Andrés Cubas,Pass (Live)
2022-08-27,Nashville,Away,1,9,Sean Davis,0.05,,Blocked,19,Right Foot,,Randall Leal,Pass (Live),Hany Mukhtar,Pass (Dead)
2022-08-27,Nashville,Away,1,19,Randall Leal,0.03,0.52,Goal,27,Right Foot,,Randall Leal,Take-On,Aníbal Godoy,Interception
2022-08-27,Nashville,Away,1,22,Hany Mukhtar,0.14,,Blocked,6,Right Foot,,Hany Mukhtar,Take-On,Jack Maher,Pass (Live)
2022-08-27,Nashville,Away,1,23,Jack Maher,0.09,0.10,Goal,9,Head,,Hany Mukhtar,Pass (Dead),Hany Mukhtar,Shot
2022-08-27,Nashville,Away,1,31,Sean Davis,0.04,,Blocked,22,Left Foot,,,,,
2022-08-27,Nashville,Away,1,31,Alex Muyl,0.05,,Off Target,12,Right Foot,,Jack Maher,Pass (Live),Sean Davis,Shot
2022-08-27,Nashville,Away,2,49,Ethan Zubak,0.06,,Off Target,8,Head,,Hany Mukhtar,Pass (Dead),Alex Muyl,Fouled
2022-08-27,Nashville,Away,2,49,Jack Maher,0.25,0.59,Goal,4,Head,,Ethan Zubak,Shot,,
2022-08-27,Nashville,Away,2,59,Hany Mukhtar,0.03,,Blocked,16,Left Foot,,Taylor Washington,Pass (Live),Aníbal Godoy,Pass (Live)
2022-08-27,Nashville,Away,2,90,Dax McCarty (pen),0.79,0.96,Saved,13,Right Foot,,Jacob Shaffelburg,Fouled,Jacob Shaffelburg,Take-On
2022-08-27,FC Cincinnati,Home,1,15,Álvaro Barreal,0.04,,Off Target,19,Right Foot,,Junior Moreno,Pass (Live),Nick Hagglund,Pass (Dead)
2022-08-27,FC Cincinnati,Home,1,16,Alvas Powell,0.02,,Blocked,22,Right Foot,,Brandon Vazquez,Pass (Live),Álvaro Barreal,Pass (Dead)
2022-08-27,FC Cincinnati,Home,1,16,Luciano Acosta,0.02,,Off Target,28,Right Foot,,Alvas Powell,Shot,,
2022-08-27,FC Cincinnati,Home,1,27,Brandon Vazquez,0.08,0.03,Saved,14,Right Foot,,,,,
2022-08-27,FC Cincinnati,Home,1,28,Yuya Kubo,0.04,,Off Target,24,Right Foot,,Yuya Kubo,Take-On,,
2022-08-27,FC Cincinnati,Home,1,34,Brandon Vazquez,0.52,,Off Target,5,Right Foot,,Matt Miazga,Pass (Live),Brenner,Pass (Live)
2022-08-27,FC Cincinnati,Home,1,36,Brandon Vazquez,0.17,0.09,Goal,17,Left Foot,,Luciano Acosta,Pass (Live),Brenner,Pass (Live)
2022-08-27,FC Cincinnati,Home,1,39,Alvas Powell,0.10,0.09,Saved,16,Right Foot,,Alvas Powell,Take-On,Luciano Acosta,Pass (Live)
2022-08-27,FC Cincinnati,Home,1,45,Luciano Acosta,0.02,0.05,Saved,30,Right Foot,,Álvaro Barreal,Pass (Live),Matt Miazga,Pass (Live)
2022-08-27,FC Cincinnati,Home,2,49,Álvaro Barreal,0.02,,Off Target,33,Left Foot,Free kick,Brenner,Fouled,,
2022-08-27,FC Cincinnati,Home,2,58,Nick Hagglund,0.04,,Off Target,9,Head,,Luciano Acosta,Pass (Dead),,
2022-08-27,FC Cincinnati,Home,2,76,Allan Cruz,0.07,0.14,Saved,22,Right Foot,,Luciano Acosta,Take-On,Luciano Acosta,Take-On
2022-08-27,FC Cincinnati,Home,2,77,Luciano Acosta,0.13,,Blocked,9,Right Foot,,Nick Hagglund,Pass (Live),Alvas Powell,Pass (Dead)
2022-08-27,FC Cincinnati,Home,2,77,Matt Miazga,0.06,0.22,Goal,16,Right Foot,Deflected,Luciano Acosta,Shot,,
2022-08-27,FC Cincinnati,Home,2,89,Dominique Badji,0.07,,Blocked,12,Left Foot,,Dominique Badji,Take-On,Sergio Santos Gomes,Pass (Live)
2022-08-27,Columbus Crew,Away,1,10,Lucas Zelarayán,0.00,,Off Target,56,Right Foot,,Aidan Morris,Pass (Live),,
2022-08-27,Columbus Crew,Away,1,12,Cucho,0.01,,Blocked,31,Right Foot,,Lucas Zelarayán,Pass (Live),Darlington Nagbe,Pass (Live)
2022-08-27,Columbus Crew,Away,2,50,Miloš Degenek,0.06,,Off Target,12,Head,,Lucas Zelarayán,Pass (Dead),Steven Moreira,Fouled
2022-08-27,Columbus Crew,Away,2,56,Cucho,0.03,,Off Target,25,Right Foot,,Steven Moreira,Pass (Live),Aidan Morris,Pass (Live)
2022-08-27,Columbus Crew,Away,2,60,Lucas Zelarayán,0.01,0.32,Saved,28,Right Foot,Free kick,Lucas Zelarayán,Fouled,Luis Díaz,Pass (Live)
2022-08-27,Columbus Crew,Away,2,68,Darlington Nagbe,0.04,,Off Target,26,Right Foot,,Steven Moreira,Pass (Live),Aidan Morris,Pass (Live)
2022-08-27,Columbus Crew,Away,2,70,Cucho,0.02,,Off Target,21,Right Foot,,Darlington Nagbe,Pass (Live),Aidan Morris,Pass (Live)
2022-08-27,Columbus Crew,Away,2,74,Derrick Etienne,0.14,0.78,Goal,11,Head,,Cucho,Pass (Live),Steven Moreira,Pass (Live)
2022-08-27,Columbus Crew,Away,2,89,Lucas Zelarayán,0.01,,Blocked,30,Right Foot,,Yaw Yeboah,Pass (Live),Erik Hurtado,Pass (Live)
2022-08-27,Columbus Crew,Away,2,90+3,Jonathan Mensah,0.01,,Off Target,26,Right Foot,,Lucas Zelarayán,Pass (Live),Lucas Zelarayán,Take-On
2022-08-27,Columbus Crew,Away,2,90+6,Steven Moreira,0.07,0.41,Goal,17,Right Foot,Volley,Jonathan Mensah,Pass (Live),Mohamed Farsi,Pass (Dead)
2022-08-27,Philadelphia,Home,1,9,Dániel Gazdag,0.20,0.59,Goal,15,Left Foot,,Mikael Uhre,Pass (Live),Jack Elliott,Pass (Live)
2022-08-27,Philadelphia,Home,1,18,Julián Carranza,0.17,0.30,Saved,17,Right Foot,,Mikael Uhre,Pass (Live),José Andrés Martínez,Pass (Live)
2022-08-27,Philadelphia,Home,1,20,Dániel Gazdag (pen),0.79,0.95,Goal,13,Right Foot,,Dániel Gazdag,Fouled,Mikael Uhre,Pass (Live)
2022-08-27,Philadelphia,Home,1,23,Julián Carranza,0.57,,Off Target,8,Left Foot,,Olivier Mbaizo,Pass (Live),Mikael Uhre,Pass (Live)
2022-08-27,Philadelphia,Home,1,30,Julián Carranza (pen),0.79,0.99,Goal,13,Right Foot,,Olivier Mbaizo,Fouled,Olivier Mbaizo,Take-On
2022-08-27,Philadelphia,Home,1,38,Julián Carranza,0.22,,Off Target,7,Right Foot,,Kai Wagner,Pass (Live),Jakob Glesnes,Pass (Live)
2022-08-27,Philadelphia,Home,1,41,Julián Carranza,0.04,,Blocked,23,Left Foot,,Jakob Glesnes,Pass (Dead),Leon Flach,Fouled
2022-08-27,Philadelphia,Home,2,50,Alejandro Bedoya,0.09,,Off Target,10,Head,,Kai Wagner,Pass (Dead),,Fouled
2022-08-27,Philadelphia,Home,2,51,Mikael Uhre,0.43,0.60,Saved,10,Right Foot,,Dániel Gazdag,Pass (Live),Julián Carranza,Pass (Live)
2022-08-27,Philadelphia,Home,2,51,Mikael Uhre,0.56,,Woodwork,9,Left Foot,,Mikael Uhre,Shot,,
2022-08-27,Philadelphia,Home,2,52,Mikael Uhre,0.08,,Blocked,18,Right Foot,,Dániel Gazdag,Pass (Live),Julián Carranza,Pass (Live)
2022-08-27,Philadelphia,Home,2,55,Dániel Gazdag,0.09,0.14,Saved,22,Left Foot,,,,,
2022-08-27,Philadelphia,Home,2,56,Jack Elliott,0.15,,Off Target,7,Head,,Kai Wagner,Pass (Dead),Dániel Gazdag,Shot
2022-08-27,Philadelphia,Home,2,56,Julián Carranza,0.05,0.07,Saved,5,Left Foot,Volley,Jack Elliott,Shot,,
2022-08-27,Philadelphia,Home,2,57,Jakob Glesnes,0.02,,Blocked,31,Right Foot,,,,,
2022-08-27,Philadelphia,Home,2,58,Julián Carranza,0.35,,Off Target,6,Head,,Kai Wagner,Pass (Live),Jakob Glesnes,Shot
2022-08-27,Philadelphia,Home,2,72,Cory Burke,0.05,,Blocked,16,Left Foot,,Cory Burke,Take-On,Dániel Gazdag,Pass (Live)
2022-08-27,Philadelphia,Home,2,76,Jack McGlynn,0.03,,Blocked,27,Left Foot,,Dániel Gazdag,Pass (Live),Kai Wagner,Pass (Live)
2022-08-27,Philadelphia,Home,2,80,Jack Elliott,0.02,,Off Target,30,Right Foot,,Leon Flach,Pass (Live),Jack McGlynn,Pass (Live)
2022-08-27,Philadelphia,Home,2,81,Kai Wagner,0.05,0.26,Saved,17,Right Foot,,Paxten Aaronson,Pass (Live),Jakob Glesnes,Pass (Live)
2022-08-27,Philadelphia,Home,2,82,Paxten Aaronson,0.15,0.07,Saved,25,Right Foot,,Dániel Gazdag,Pass (Live),Cory Burke,Pass (Live)
2022-08-27,Philadelphia,Home,2,83,Dániel Gazdag,0.24,0.62,Goal,13,Right Foot,,Cory Burke,Pass (Live),Jakob Glesnes,Pass (Live)
2022-08-27,Philadelphia,Home,2,87,Paxten Aaronson,0.05,0.03,Saved,20,Left Foot,,Quinn Sullivan,Pass (Live),Paxten Aaronson,Tackle
2022-08-27,Philadelphia,Home,2,87,Jack McGlynn,0.04,0.09,Saved,29,Left Foot,,,,,
2022-08-27,Philadelphia,Home,2,87,Cory Burke,0.64,0.89,Goal,10,Right Foot,,Jack McGlynn,Shot,,
2022-08-27,Philadelphia,Home,2,90+1,Matthew Real,0.07,0.36,Goal,22,Left Foot,,Kai Wagner,Pass (Live),Cory Burke,Pass (Live)
2022-08-27,Colorado Rapids,Away,1,15,Collen Warner,0.36,0.24,Saved,3,Right Foot,Volley,Collen Warner,Shot,,
2022-08-27,Colorado Rapids,Away,1,15,Collen Warner,0.48,0.23,Saved,3,Head,,Ralph Priso-Mbongue,Pass (Live),,
2022-08-27,Colorado Rapids,Away,1,15,Gustavo Vallecilla,0.09,,Blocked,7,Head,,Michael Barrios,Pass (Dead),Collen Warner,Shot
2022-08-27,Colorado Rapids,Away,1,15,Danny Wilson,0.05,,Off Target,13,Head,,Michael Barrios,Pass (Live),Steven Beitashour,Pass (Live)
2022-08-27,Colorado Rapids,Away,1,22,Anthony Markanich,0.02,,Blocked,18,Right Foot,,Ralph Priso-Mbongue,Pass (Live),Keegan Rosenberry,Pass (Live)
2022-08-27,Colorado Rapids,Away,2,90,Lucas Esteves,0.03,,Blocked,24,Right Foot,,Anthony Markanich,Pass (Live),Felipe Gutiérrez,Pass (Live)
2022-08-27,Sporting KC,Home,1,8,William Agada,0.07,0.56,Saved,16,Right Foot,,Johnny Russell,Pass (Live),Graham Zusi,Pass (Live)
2022-08-27,Sporting KC,Home,1,8,Roger Espinoza,0.02,,Off Target,31,Left Foot,,Johnny Russell,Pass (Live),Roger Espinoza,Pass (Live)
2022-08-27,Sporting KC,Home,1,10,Dániel Sallói,0.26,0.26,Goal,10,Right Foot,,Erik Thommy,Pass (Live),,
2022-08-27,Sporting KC,Home,1,17,William Agada,0.41,,Off Target,5,Head,,Johnny Russell,Pass (Live),Johnny Russell,Take-On
2022-08-27,Sporting KC,Home,1,21,Erik Thommy,0.07,,Off Target,15,Left Foot,,Roger Espinoza,Pass (Live),Johnny Russell,Pass (Live)
2022-08-27,Sporting KC,Home,1,26,Erik Thommy,0.03,,Off Target,29,Right Foot,,Ben Sweat,Pass (Live),Roger Espinoza,Pass (Live)
2022-08-27,Sporting KC,Home,1,27,Erik Thommy,0.04,,Off Target,16,Right Foot,,Graham Zusi,Pass (Live),Dániel Sallói,Pass (Live)
2022-08-27,Sporting KC,Home,2,46,Rémi Walter,0.02,0.03,Saved,33,Left Foot,,Graham Zusi,Pass (Live),Felipe Hernandez,Pass (Live)
2022-08-27,Sporting KC,Home,2,46,Felipe Hernandez,0.07,0.17,Saved,13,Right Foot,,Rémi Walter,Shot,,
2022-08-27,Sporting KC,Home,2,53,Felipe Hernandez,0.07,,Blocked,18,Right Foot,,Erik Thommy,Pass (Live),Rémi Walter,Pass (Live)
2022-08-27,Sporting KC,Home,2,54,William Agada,0.13,,Blocked,9,Left Foot,,Johnny Russell,Pass (Live),Felipe Hernandez,Shot
2022-08-27,Sporting KC,Home,2,55,Logan Ndenbe,0.02,0.05,Saved,26,Right Foot,,Erik Thommy,Pass (Live),Logan Ndenbe,Pass (Dead)
2022-08-27,Sporting KC,Home,2,63,Erik Thommy,0.07,,Blocked,16,Right Foot,,,,,
2022-08-27,Sporting KC,Home,2,63,Nicolas Isimat-Mirin,0.07,,Off Target,9,Head,,Erik Thommy,Pass (Dead),Erik Thommy,Shot
2022-08-27,Sporting KC,Home,2,63,Erik Thommy,0.03,0.18,Saved,21,Left Foot,,Erik Thommy,Take-On,Nicolas Isimat-Mirin,Shot
2022-08-27,Sporting KC,Home,2,70,William Agada,0.02,0.02,Saved,17,Head,,Graham Zusi,Pass (Live),Erik Thommy,Pass (Live)
2022-08-27,Sporting KC,Home,2,72,Rémi Walter,0.03,,Blocked,28,Left Foot,,Erik Thommy,Pass (Live),Felipe Hernandez,Pass (Live)
2022-08-27,Sporting KC,Home,2,72,Erik Thommy,0.05,0.06,Saved,8,Right Foot,Volley,Erik Thommy,Take-On,Rémi Walter,Shot
2022-08-27,San Jose,Away,1,5,Jeremy Ebobisse,0.50,,Off Target,13,Right Foot,,Benjamin Kikanovic,Pass (Live),,
2022-08-27,San Jose,Away,1,15,Cristian Espinoza,0.14,0.03,Saved,16,Left Foot,,,,,
2022-08-27,San Jose,Away,1,29,Ján Greguš,0.03,0.08,Saved,31,Left Foot,,Cristian Espinoza,Pass (Live),Tommy Thompson,Pass (Live)
2022-08-27,San Jose,Away,1,30,Ján Greguš,0.05,,Off Target,25,Right Foot,,Ján Greguš,Tackle,,
2022-08-27,San Jose,Away,1,37,Tommy Thompson,0.06,,Blocked,18,Left Foot,,,,,
