Date,Squad,Home_Away,Match_Half,Minute,Player,xG,PSxG,Outcome,Distance,Body Part,Notes,Player_SCA_1,Event_SCA_1,Player_SCA_2,Event_SCA_2
2021-04-18,Columbus Crew,Home,2,83,Artur,0.08,0.33,Saved,11,Left Foot,Volley,Derrick Etienne,Fouled,Harrison Afful,Pass (Live)
2021-04-18,Columbus Crew,Home,2,83,Gyasi Zardes,0.68,,Off Target,3,Head,,Artur,Shot,,
2021-04-18,Philadelphia,Away,1,11,Jack Elliott,0.17,,Off Target,9,Head,,Kai Wagner,Pass (Live),Jamiro Monteiro,Pass (Dead)
2021-04-18,Philadelphia,Away,1,14,Jamiro Monteiro,0.06,,Off Target,17,Left Foot,Volley,Jamiro Monteiro,Fouled,Kai Wagner,Pass (Dead)
2021-04-18,Philadelphia,Away,1,19,Kacper Przybyłko,0.10,0.05,Saved,10,Head,,Jamiro Monteiro,Pass (Dead),Jamiro Monteiro,Pass (Live)
2021-04-18,Philadelphia,Away,1,21,Jamiro Monteiro,0.06,,Off Target,22,Right Foot,,Jakob Glesnes,Pass (Live),Jack Elliott,Pass (Live)
2021-04-18,Philadelphia,Away,1,28,Anthony Fontana,0.06,,Blocked,21,Right Foot,,Alejandro Bedoya,Pass (Live),Leon Flach,Pass (Live)
2021-04-18,Philadelphia,Away,1,29,Jakob Glesnes,0.04,,Off Target,10,Head,,Kai Wagner,Pass (Dead),Anthony Fontana,Shot
2021-04-18,Philadelphia,Away,1,35,Jamiro Monteiro,0.02,0.01,Saved,29,Right Foot,,Kacper Przybyłko,Pass (Live),Kai Wagner,Pass (Live)
2021-04-18,Philadelphia,Away,1,45+3,Alejandro Bedoya,0.24,,Off Target,5,Head,,Jamiro Monteiro,Pass (Dead),Leon Flach,Fouled
2021-04-18,Philadelphia,Away,2,49,Leon Flach,0.03,0.04,Saved,32,Left Foot,,Jamiro Monteiro,Pass (Live),José Andrés Martínez,Pass (Live)
2021-04-18,Philadelphia,Away,2,57,Jack Elliott,0.10,,Off Target,10,Head,,Kai Wagner,Pass (Dead),Kai Wagner,Fouled
2021-04-18,Philadelphia,Away,2,64,Alejandro Bedoya,0.08,,Woodwork,14,Left Foot,Volley,Jakob Glesnes,Pass (Live),Jamiro Monteiro,Pass (Dead)
2021-04-18,Philadelphia,Away,2,85,Jack Elliott,0.21,,Off Target,6,Head,,Alejandro Bedoya,Pass (Live),Jamiro Monteiro,Pass (Dead)
2021-04-18,Philadelphia,Away,2,88,Alejandro Bedoya,0.04,0.10,Saved,31,Left Foot,,Kacper Przybyłko,Pass (Live),Jamiro Monteiro,Pass (Live)
2021-04-18,Philadelphia,Away,2,89,Jack Elliott,0.08,,Blocked,11,Head,,Kai Wagner,Pass (Dead),Alejandro Bedoya,Shot
2021-04-18,Philadelphia,Away,2,90+4,Sergio Santos Gomes,0.07,0.04,Saved,18,Left Foot,,Sergio Santos Gomes,Take-On,Leon Flach,Pass (Live)
2021-04-17,FC Dallas,Home,1,5,Freddy Vargas,0.15,0.12,Saved,12,Right Foot,,Franco Jara,Pass (Live),Ryan Hollingshead,Take-On
2021-04-17,FC Dallas,Home,1,6,Ryan Hollingshead,0.15,,Blocked,8,Head,,Andrés Ricaurte,Pass (Live),Bryan Acosta,Pass (Dead)
2021-04-17,FC Dallas,Home,1,10,Jáder Obrian,0.11,0.36,Saved,8,Head,,John Nelson,Pass (Live),Franco Jara,Pass (Live)
2021-04-17,FC Dallas,Home,1,21,Matt Hedges,0.02,,Off Target,13,Head,,Bryan Acosta,Pass (Dead),Franco Jara,Fouled
2021-04-17,FC Dallas,Home,1,30,Franco Jara,0.11,0.06,Saved,17,Right Foot,,Jáder Obrian,Pass (Live),Bressan,Pass (Live)
2021-04-17,FC Dallas,Home,2,60,Freddy Vargas,0.03,,Off Target,33,Right Foot,Free kick,,Fouled,,
2021-04-17,FC Dallas,Home,2,62,Franco Jara,0.07,,Off Target,16,Head,,Andrés Ricaurte,Pass (Live),Bressan,Pass (Live)
2021-04-17,FC Dallas,Home,2,63,Franco Jara,0.14,,Off Target,8,Head,,Bressan,Pass (Live),Bryan Acosta,Pass (Live)
2021-04-17,FC Dallas,Home,2,70,Freddy Vargas,0.08,,Blocked,22,Left Foot,,Freddy Vargas,Take-On,Bryan Acosta,Pass (Live)
2021-04-17,FC Dallas,Home,2,76,Jáder Obrian,0.03,0.02,Saved,15,Right Foot,,Ryan Hollingshead,Pass (Live),,
2021-04-17,FC Dallas,Home,2,90+1,Bressan,0.07,,Blocked,16,Right Foot,,José Martínez,Pass (Live),Ricardo Pepi,Pass (Live)
2021-04-17,Colorado Rapids,Away,1,4,Jack Price,0.11,,Blocked,21,Right Foot,,Cole Bassett,Pass (Live),Andre Shinyashiki,Pass (Live)
2021-04-17,Colorado Rapids,Away,1,12,Michael Barrios,0.10,0.06,Saved,17,Right Foot,,Keegan Rosenberry,Pass (Live),Cole Bassett,Pass (Live)
2021-04-17,Colorado Rapids,Away,1,15,Younes Namli,0.02,0.22,Saved,33,Left Foot,,,,,
2021-04-17,Colorado Rapids,Away,1,18,Danny Wilson,0.14,0.28,Saved,8,Head,Deflected,Jack Price,Pass (Dead),,
2021-04-17,Colorado Rapids,Away,1,26,Michael Barrios,0.04,0.11,Saved,19,Left Foot,,Jack Price,Pass (Live),Cole Bassett,Pass (Live)
2021-04-17,Colorado Rapids,Away,1,30,Michael Barrios,0.11,,Woodwork,16,Right Foot,,Diego Rubio,Pass (Live),Michael Barrios,Pass (Live)
2021-04-17,Colorado Rapids,Away,1,45+1,Jack Price,0.03,,Off Target,31,Right Foot,Volley,Michael Barrios,Pass (Live),Younes Namli,Take-On
2021-04-17,Colorado Rapids,Away,2,46,Michael Barrios,0.06,,Blocked,17,Right Foot,,Jack Price,Pass (Live),Cole Bassett,Pass (Live)
2021-04-17,Colorado Rapids,Away,2,47,Danny Wilson,0.10,,Off Target,9,Head,,Jack Price,Pass (Dead),Michael Barrios,Shot
2021-04-17,Colorado Rapids,Away,2,79,Michael Barrios,0.27,0.26,Saved,12,Right Foot,,Diego Rubio,Pass (Live),,
2021-04-17,Colorado Rapids,Away,2,84,Nicolas Benezet,0.03,0.11,Saved,32,Right Foot,,Nicolas Benezet,Take-On,Diego Rubio,Pass (Live)
2021-04-17,Nashville,Home,1,20,Jhonder Cádiz,0.72,0.89,Goal,4,Right Foot,,Randall Leal,Pass (Live),Aníbal Godoy,Pass (Live)
2021-04-17,Nashville,Home,1,23,Walker Zimmerman,0.17,0.18,Saved,7,Head,,Daniel Lovitz,Pass (Dead),,
2021-04-17,Nashville,Home,1,27,Hany Mukhtar,0.20,0.25,Saved,13,Left Foot,,Daniel Lovitz,Pass (Live),Dax McCarty,Pass (Live)
2021-04-17,Nashville,Home,1,28,Randall Leal,0.02,0.19,Saved,29,Right Foot,,Randall Leal,Pass (Live),Daniel Lovitz,Pass (Live)
2021-04-17,Nashville,Home,1,28,Jhonder Cádiz,0.06,,Off Target,14,Right Foot,Volley,Randall Leal,Shot,,
2021-04-17,Nashville,Home,1,31,Hany Mukhtar,0.13,0.05,Saved,11,Left Foot,,Jhonder Cádiz,Pass (Live),David Romney,Pass (Live)
2021-04-17,Nashville,Home,1,36,Hany Mukhtar,0.12,,Off Target,8,Head,,Randall Leal,Pass (Live),Daniel Lovitz,Pass (Live)
2021-04-17,Nashville,Home,1,39,Jhonder Cádiz,0.04,,Off Target,14,Head,,Daniel Lovitz,Pass (Live),Aníbal Godoy,Pass (Live)
2021-04-17,Nashville,Home,1,40,Jhonder Cádiz,0.05,,Blocked,16,Left Foot,,Jhonder Cádiz,Pass (Live),Daniel Lovitz,Pass (Live)
2021-04-17,Nashville,Home,1,41,Randall Leal,0.05,0.04,Saved,21,Right Foot,,Jhonder Cádiz,Shot,,
2021-04-17,Nashville,Home,1,44,Daniel Lovitz,0.03,,Blocked,26,Left Foot,Volley,,,,
2021-04-17,Nashville,Home,1,45,Hany Mukhtar,0.07,,Blocked,15,Right Foot,Volley,Aníbal Godoy,Pass (Live),Randall Leal,Pass (Live)
2021-04-17,Nashville,Home,2,49,Jhonder Cádiz,0.12,0.34,Saved,12,Right Foot,Volley,Randall Leal,Pass (Live),Dax McCarty,Fouled
2021-04-17,Nashville,Home,2,51,Hany Mukhtar,0.02,,Off Target,31,Right Foot,,Randall Leal,Pass (Live),Daniel Lovitz,Pass (Live)
2021-04-17,Nashville,Home,2,58,Dax McCarty,0.05,,Off Target,12,Head,,Daniel Lovitz,Pass (Live),Randall Leal,Pass (Live)
2021-04-17,Nashville,Home,2,63,Randall Leal,0.05,0.27,Saved,18,Right Foot,,Dax McCarty,Pass (Live),Daniel Lovitz,Pass (Live)
2021-04-17,Nashville,Home,2,64,Randall Leal,0.03,0.63,Goal,27,Right Foot,,Randall Leal,Shot,,
2021-04-17,Nashville,Home,2,70,David Romney,0.14,,Woodwork,9,Head,,Hany Mukhtar,Pass (Dead),Handwalla Bwana,Fouled
2021-04-17,Nashville,Home,2,71,Aníbal Godoy,0.03,,Off Target,29,Left Foot,,,,,
2021-04-17,Nashville,Home,2,75,C.J. Sapong,0.10,0.42,Saved,10,Left Foot,Volley,Randall Leal,Pass (Live),Daniel Lovitz,Pass (Live)
2021-04-17,Nashville,Home,2,75,Handwalla Bwana,0.31,0.75,Saved,5,Right Foot,,C.J. Sapong,Shot,,
2021-04-17,Nashville,Home,2,75,Daniel Lovitz,0.03,,Blocked,21,Left Foot,,Handwalla Bwana,Pass (Live),Handwalla Bwana,Shot
2021-04-17,Nashville,Home,2,76,Walker Zimmerman,0.04,0.07,Saved,6,Left Foot,,Daniel Lovitz,Pass (Live),Randall Leal,Pass (Live)
2021-04-17,Nashville,Home,2,76,C.J. Sapong,0.06,,Blocked,18,Left Foot,,Walker Zimmerman,Shot,,
2021-04-17,Nashville,Home,2,78,C.J. Sapong,0.37,,Off Target,6,Head,,Daniel Lovitz,Pass (Dead),Handwalla Bwana,Fouled
2021-04-17,Nashville,Home,2,81,David Romney,0.22,,Off Target,5,Head,,Daniel Lovitz,Pass (Dead),,
2021-04-17,Nashville,Home,2,85,Hany Mukhtar,0.22,,Off Target,13,Right Foot,,Handwalla Bwana,Pass (Live),,
2021-04-17,Nashville,Home,2,88,Aníbal Godoy,0.05,,Off Target,8,Head,,Daniel Lovitz,Pass (Dead),,
2021-04-17,Nashville,Home,2,90,Handwalla Bwana,0.16,,Blocked,15,Right Foot,,Daniel Lovitz,Pass (Live),Randall Leal,Pass (Live)
2021-04-17,Nashville,Home,2,90,Daniel Lovitz,0.01,,Off Target,28,Left Foot,Volley,Handwalla Bwana,Shot,,
2021-04-17,Nashville,Home,2,90+6,Aníbal Godoy,0.07,0.07,Saved,18,Left Foot,Volley,Randall Leal,Pass (Live),Daniel Lovitz,Pass (Live)
2021-04-17,FC Cincinnati,Away,1,5,Rónald Matarrita,0.04,,Off Target,25,Left Foot,,Calvin Harris,Pass (Live),Kamohelo Mokotjo,Pass (Live)
2021-04-17,FC Cincinnati,Away,1,8,Luciano Acosta,1.00,0.97,Goal,3,Right Foot,,Luciano Acosta,Take-On,Rónald Matarrita,Pass (Live)
2021-04-17,FC Cincinnati,Away,1,12,Brenner (pen),0.79,0.99,Goal,13,Right Foot,,Brenner,Fouled,,
2021-04-17,FC Cincinnati,Away,1,35,Rónald Matarrita,0.08,,Blocked,15,Right Foot,,Luciano Acosta,Pass (Dead),,
2021-04-17,FC Cincinnati,Away,1,45+1,Álvaro Barreal,0.06,,Off Target,31,Left Foot,,Luciano Acosta,Pass (Dead),Yuya Kubo,Fouled
2021-04-17,FC Cincinnati,Away,2,53,Joe Gyau,0.08,,Off Target,21,Right Foot,,Luciano Acosta,Pass (Live),,
2021-04-17,FC Cincinnati,Away,2,67,Álvaro Barreal,0.01,,Blocked,15,Left Foot,Volley,Luciano Acosta,Pass (Dead),Luciano Acosta,Fouled
2021-04-17,Chicago Fire,Home,1,5,Robert Berić,0.50,0.76,Goal,8,Left Foot,,Boris Sekulić,Pass (Live),Luka Stojanović,Pass (Live)
2021-04-17,Chicago Fire,Home,1,10,Francisco Calvo,0.07,,Off Target,11,Head,,Gastón Giménez,Pass (Dead),,
2021-04-17,Chicago Fire,Home,1,10,Robert Berić,0.12,,Off Target,4,Right Foot,,Francisco Calvo,Shot,,
2021-04-17,Chicago Fire,Home,1,11,Luka Stojanović,0.35,0.80,Goal,10,Right Foot,,Robert Berić,Pass (Live),Przemysław Frankowski,Pass (Live)
2021-04-17,Chicago Fire,Home,1,12,Álvaro Medrán,0.02,,Off Target,32,Right Foot,,Robert Berić,Pass (Live),,
2021-04-17,Chicago Fire,Home,1,21,Gastón Giménez,0.02,,Off Target,32,Left Foot,,Robert Berić,Pass (Live),Jonathan Bornstein,Pass (Live)
2021-04-17,Chicago Fire,Home,1,29,Robert Berić,0.05,0.04,Saved,18,Right Foot,,,,,
2021-04-17,Chicago Fire,Home,1,35,Luka Stojanović,0.10,,Off Target,22,Right Foot,,Robert Berić,Pass (Live),Przemysław Frankowski,Pass (Live)
2021-04-17,Chicago Fire,Home,2,50,Boris Sekulić,0.09,,Off Target,8,Head,,Luka Stojanović,Pass (Dead),Przemysław Frankowski,Pass (Live)
2021-04-17,Chicago Fire,Home,2,51,Przemysław Frankowski,0.05,,Blocked,24,Right Foot,,Boris Sekulić,Pass (Live),Luka Stojanović,Pass (Live)
2021-04-17,Chicago Fire,Home,2,59,Chinonso Offor,0.11,,Blocked,6,Head,,Gastón Giménez,Pass (Dead),Álvaro Medrán,Pass (Live)
2021-04-17,Chicago Fire,Home,2,67,Álvaro Medrán,0.07,0.03,Saved,10,Left Foot,Volley,Gastón Giménez,Pass (Dead),Robert Berić,Pass (Live)
2021-04-17,Chicago Fire,Home,2,74,Gastón Giménez,0.03,,Blocked,27,Left Foot,,Ignacio Aliseda,Pass (Live),Boris Sekulić,Interception
2021-04-17,Chicago Fire,Home,2,77,Robert Berić,0.12,0.23,Saved,8,Right Foot,Volley,Przemysław Frankowski,Pass (Live),Miguel Navarro,Pass (Live)
2021-04-17,Chicago Fire,Home,2,78,Ignacio Aliseda,0.06,,Blocked,20,Right Foot,,Miguel Navarro,Pass (Live),Przemysław Frankowski,Pass (Live)
2021-04-17,Chicago Fire,Home,2,79,Gastón Giménez,0.03,,Off Target,31,Left Foot,,Ignacio Aliseda,Shot,,
2021-04-17,Chicago Fire,Home,2,85,Robert Berić,0.21,,Off Target,12,Right Foot,,Przemysław Frankowski,Pass (Live),Jonathan Bornstein,Interception
2021-04-17,Chicago Fire,Home,2,88,Jonathan Bornstein,0.07,,Off Target,12,Left Foot,,Przemysław Frankowski,Pass (Live),Przemysław Frankowski,Take-On
2021-04-17,Chicago Fire,Home,2,90,Johan Kappelhof,0.10,0.03,Saved,12,Head,,Gastón Giménez,Pass (Live),Przemysław Frankowski,Fouled
2021-04-17,Chicago Fire,Home,2,90+6,Gastón Giménez,0.06,0.26,Saved,24,Left Foot,Free kick,Przemysław Frankowski,Fouled,Álvaro Medrán,Pass (Live)
2021-04-17,New England,Away,1,4,Tajon Buchanan,0.02,,Blocked,26,Right Foot,,Carles Gil,Pass (Live),Carles Gil,Pass (Live)
2021-04-17,New England,Away,1,4,Carles Gil,0.05,0.32,Saved,22,Left Foot,,Matt Polster,Pass (Live),,
2021-04-17,New England,Away,1,14,Adam Buksa,0.07,0.07,Saved,13,Left Foot,,Adam Buksa,Take-On,Gustavo Bou,Pass (Live)
2021-04-17,New England,Away,1,14,Adam Buksa,0.14,0.22,Goal,7,Head,,Carles Gil,Pass (Dead),Adam Buksa,Shot
2021-04-17,New England,Away,1,24,Carles Gil,0.20,,Off Target,21,Left Foot,,Adam Buksa,Pass (Live),Matt Polster,Pass (Live)
2021-04-17,New England,Away,1,27,Gustavo Bou,0.44,0.83,Goal,8,Right Foot,,Tajon Buchanan,Pass (Live),,
2021-04-17,New England,Away,1,37,Tajon Buchanan,0.11,0.02,Saved,13,Left Foot,,Thomas McNamara,Pass (Live),Carles Gil,Pass (Live)
2021-04-17,New England,Away,1,39,Adam Buksa,0.15,,Off Target,7,Head,,Carles Gil,Pass (Dead),Tajon Buchanan,Fouled
2021-04-17,New England,Away,1,42,Carles Gil,0.09,,Off Target,21,Right Foot,,Gustavo Bou,Pass (Live),Gustavo Bou,Take-On
2021-04-17,New England,Away,1,45+1,Adam Buksa,0.09,,Off Target,10,Head,,Carles Gil,Pass (Dead),,
2021-04-17,New England,Away,2,54,Brandon Bye,0.16,,Off Target,8,Head,,Carles Gil,Pass (Dead),,
2021-04-17,New England,Away,2,87,Edward Kizza,0.41,,Woodwork,5,Head,,Gustavo Bou,Pass (Live),Carles Gil,Pass (Live)
2021-04-17,New England,Away,2,90+1,Brandon Bye,0.08,,Off Target,8,Head,,Carles Gil,Pass (Dead),,
2021-04-17,NY Red Bulls,Home,1,16,Kyle Duncan,0.04,,Off Target,23,Right Foot,Volley,,,,
2021-04-17,NY Red Bulls,Home,1,18,Youba Diarra,0.03,,Off Target,31,Right Foot,,Sean Davis,Pass (Live),Brian White,Pass (Live)
2021-04-17,NY Red Bulls,Home,1,20,Cristian Cásseres Jr.,0.16,,Off Target,14,Left Foot,,Andrew Gutman,Pass (Live),Sean Davis,Pass (Live)
2021-04-17,NY Red Bulls,Home,1,33,Cristian Cásseres Jr.,0.06,,Blocked,30,Right Foot,,Caden Clark,Pass (Live),Youba Diarra,Pass (Live)
2021-04-17,NY Red Bulls,Home,2,48,Fábio,0.07,,Blocked,9,Head,,Kyle Duncan,Pass (Live),Sean Nealis,Pass (Live)
2021-04-17,NY Red Bulls,Home,2,48,Caden Clark,0.10,0.27,Goal,14,Right Foot,Volley,Fábio,Shot,,
2021-04-17,NY Red Bulls,Home,2,64,Fábio,0.22,0.02,Saved,12,Right Foot,Volley,Kyle Duncan,Pass (Live),Florian Valot,Pass (Live)
2021-04-17,NY Red Bulls,Home,2,74,Wikelman Carmona,0.03,,Off Target,28,Left Foot,,Tom Barlow,Pass (Live),Sean Davis,Pass (Live)
2021-04-17,NY Red Bulls,Home,2,76,Sean Nealis,0.14,,Off Target,7,Head,,Sean Davis,Pass (Dead),Caden Clark,Pass (Live)
2021-04-17,NY Red Bulls,Home,2,86,Wikelman Carmona,0.02,,Blocked,26,Left Foot,,Tom Barlow,Pass (Live),Caden Clark,Pass (Live)
2021-04-17,NY Red Bulls,Home,2,88,Caden Clark,0.04,0.60,Saved,23,Left Foot,,Andrew Gutman,Pass (Live),Sean Davis,Pass (Live)
2021-04-17,NY Red Bulls,Home,2,90+4,Tom Barlow,0.03,,Off Target,11,Head,,Aaron Long,Pass (Live),Wikelman Carmona,Pass (Live)
2021-04-17,Sporting KC,Away,1,5,Gadi Kinda,0.10,,Off Target,10,Head,,Jaylin Lindsey,Pass (Live),Dániel Sallói,Pass (Live)
2021-04-17,Sporting KC,Away,1,26,Roger Espinoza,0.02,,Off Target,32,Left Foot,,Jaylin Lindsey,Pass (Live),Andreu Fontàs,Pass (Live)
2021-04-17,Sporting KC,Away,1,29,Dániel Sallói,0.16,,Blocked,13,Right Foot,,Roger Espinoza,Pass (Live),,
2021-04-17,Sporting KC,Away,1,45,Khiry Shelton,0.06,,Blocked,9,Head,,Gianluca Busio,Pass (Dead),,
2021-04-17,Sporting KC,Away,2,52,Rémi Walter,0.07,,Off Target,24,Right Foot,,Rémi Walter,Take-On,Roger Espinoza,Pass (Live)
2021-04-17,Sporting KC,Away,2,57,Gianluca Busio,0.16,0.10,Saved,13,Left Foot,,Gianluca Busio,Pass (Live),Khiry Shelton,Pass (Live)
2021-04-17,Sporting KC,Away,2,59,Gadi Kinda (pen),0.79,0.94,Goal,13,Right Foot,,,Fouled,Jaylin Lindsey,Pass (Live)
2021-04-17,Sporting KC,Away,2,60,Dániel Sallói,0.68,0.79,Goal,4,Right Foot,,Jaylin Lindsey,Pass (Live),Rémi Walter,Pass (Live)
2021-04-17,D.C. United,Home,1,26,Russell Canouse,0.06,,Off Target,22,Left Foot,,Joseph Mora,Pass (Live),Edison Flores,Pass (Live)
2021-04-17,D.C. United,Home,1,32,Joseph Mora,0.08,0.17,Saved,27,Left Foot,,Joseph Mora,Take-On,Yamil Asad,Pass (Live)
2021-04-17,D.C. United,Home,1,32,Edison Flores,0.23,,Blocked,6,Head,,Julian Gressel,Pass (Live),Joseph Mora,Shot
2021-04-17,D.C. United,Home,1,32,Brendan Hines-Ike,0.04,,Off Target,10,Right Foot,Volley,Julian Gressel,Pass (Dead),Edison Flores,Shot
2021-04-17,D.C. United,Home,1,39,Brendan Hines-Ike,0.04,0.31,Goal,29,Right Foot,,Junior Moreno,Pass (Live),Erik Sorga,Take-On
2021-04-17,D.C. United,Home,1,44,Russell Canouse,0.05,0.34,Goal,17,Right Foot,Volley,Julian Gressel,Pass (Dead),Erik Sorga,Fouled
2021-04-17,D.C. United,Home,2,48,Junior Moreno,0.01,0.05,Saved,35,Right Foot,Volley,Yamil Asad,Fouled,Frédéric Brillant,Fouled
2021-04-17,D.C. United,Home,2,61,Edison Flores,0.04,,Off Target,23,Left Foot,,Erik Sorga,Pass (Live),Tony Alfaro,Pass (Live)
2021-04-17,D.C. United,Home,2,78,Edison Flores,0.02,,Off Target,12,Head,,Russell Canouse,Pass (Live),Nigel Robertha,Pass (Live)
2021-04-17,D.C. United,Home,2,87,Russell Canouse,0.06,,Off Target,8,Head,,Julian Gressel,Pass (Dead),Julian Gressel,Fouled
2021-04-17,D.C. United,Home,2,87,Adrien Perez,0.03,,Blocked,21,Left Foot,,Russell Canouse,Shot,,
2021-04-17,NYCFC,Away,1,2,Valentín Castellanos,0.03,,Off Target,31,Right Foot,,Guðmundur Þórarinsson,Pass (Live),Alexander Callens,Pass (Live)
2021-04-17,NYCFC,Away,1,11,Jesús Medina,0.11,,Blocked,25,Left Foot,Free kick,Maximiliano Moralez,Fouled,Anton Tinnerholm,Pass (Live)
2021-04-17,NYCFC,Away,1,14,Ismael Tajouri-Shradi,0.05,0.05,Saved,25,Left Foot,Free kick,Valentín Castellanos,Fouled,Jesús Medina,Pass (Live)
2021-04-17,NYCFC,Away,1,15,Valentín Castellanos,0.25,1.00,Goal,4,Right Foot,Deflected,Anton Tinnerholm,Pass (Live),Maximiliano Moralez,Pass (Live)
2021-04-17,NYCFC,Away,1,18,Anton Tinnerholm,0.05,,Blocked,24,Left Foot,,Valentín Castellanos,Pass (Live),Guðmundur Þórarinsson,Pass (Dead)
2021-04-17,NYCFC,Away,1,19,Anton Tinnerholm,0.08,,Off Target,21,Right Foot,,Anton Tinnerholm,Shot,,
2021-04-17,NYCFC,Away,1,29,Valentín Castellanos,0.03,,Off Target,29,Right Foot,,Guðmundur Þórarinsson,Pass (Live),Valentín Castellanos,Pass (Live)
2021-04-17,NYCFC,Away,2,68,Jesús Medina,0.07,,Off Target,24,Left Foot,,Valentín Castellanos,Pass (Live),Keaton Parks,Pass (Live)
2021-04-17,NYCFC,Away,2,76,Malte Amundsen,0.06,,Off Target,26,Right Foot,,Keaton Parks,Pass (Live),Jesús Medina,Pass (Live)
2021-04-17,NYCFC,Away,2,84,Alfredo Morales,0.08,,Blocked,13,Right Foot,Volley,Maximiliano Moralez,Pass (Live),Anton Tinnerholm,Pass (Live)
2021-04-17,NYCFC,Away,2,84,Valentín Castellanos,0.18,0.05,Saved,12,Right Foot,Volley,Alfredo Morales,Shot,,
2021-04-17,NYCFC,Away,2,85,Keaton Parks,0.02,0.10,Saved,15,Head,,Jesús Medina,Pass (Live),Maximiliano Moralez,Pass (Live)
2021-04-18,Vancouver,Home,1,10,Deiber Caicedo,0.04,,Blocked,27,Right Foot,Volley,Cristián Gutiérrez,Fouled,Russell Teibert,Pass (Live)
2021-04-18,Vancouver,Home,1,11,Deiber Caicedo,0.03,0.08,Saved,28,Right Foot,,Cristián Dajome,Pass (Live),Cristián Dajome,Take-On
2021-04-18,Vancouver,Home,1,12,Lucas Cavallini,0.03,,Off Target,29,Left Foot,,Deiber Caicedo,Pass (Live),Ranko Veselinović,Pass (Live)
2021-04-18,Vancouver,Home,1,27,Russell Teibert,0.03,,Blocked,23,Left Foot,Deflected,,,,
2021-04-18,Vancouver,Home,2,49,Andy Rose,0.18,,Blocked,14,Right Foot,,Andy Rose,Take-On,Russell Teibert,Pass (Live)
2021-04-18,Vancouver,Home,2,49,Lucas Cavallini,0.23,0.62,Goal,3,Head,,Cristián Gutiérrez,Pass (Dead),Andy Rose,Shot
2021-04-18,Portland Timbers,Away,1,16,Diego Valeri,0.11,,Off Target,14,Right Foot,,Felipe Mora,Pass (Live),Claudio Bravo,Pass (Live)
2021-04-18,Portland Timbers,Away,1,38,Dairon Asprilla,0.03,0.18,Saved,31,Right Foot,,Felipe Mora,Pass (Live),Diego Chará,Pass (Live)
2021-04-18,Portland Timbers,Away,1,39,Dairon Asprilla,0.31,,Off Target,3,Head,,Diego Valeri,Pass (Dead),Dairon Asprilla,Shot
2021-04-18,Portland Timbers,Away,1,45+1,Dairon Asprilla,0.39,,Off Target,7,Right Foot,Volley,Diego Valeri,Pass (Dead),Eryk Williamson,Fouled
2021-04-18,Portland Timbers,Away,2,78,Yimmi Chará,0.06,,Blocked,6,Head,,Diego Valeri,Pass (Dead),Diego Valeri,Fouled
2021-04-18,Portland Timbers,Away,2,80,Felipe Mora,0.12,,Blocked,15,Right Foot,,Diego Chará,Pass (Live),Diego Chará,Pass (Live)
2021-04-18,Portland Timbers,Away,2,89,Felipe Mora,0.23,0.23,Saved,10,Right Foot,,Diego Chará,Pass (Live),Cristhian Paredes,Pass (Live)
2021-04-23,Sporting KC,Home,1,6,Dániel Sallói,0.05,0.06,Saved,30,Right Foot,,Roger Espinoza,Pass (Live),Rémi Walter,Pass (Live)
2021-04-23,Sporting KC,Home,1,13,Rémi Walter,0.03,0.02,Saved,29,Left Foot,Deflected,Gianluca Busio,Pass (Dead),Gadi Kinda,Fouled
2021-04-23,Sporting KC,Home,1,45,Gianluca Busio,0.08,0.27,Goal,16,Right Foot,,Dániel Sallói,Pass (Live),,
2021-04-23,Sporting KC,Home,2,54,Alan Pulido,0.11,,Off Target,22,Left Foot,,Luís Martins,Pass (Live),,
2021-04-23,Sporting KC,Home,2,59,Andreu Fontàs,0.03,0.40,Saved,27,Left Foot,,,,,
2021-04-23,Sporting KC,Home,2,74,Alan Pulido,0.07,,Blocked,31,Right Foot,Free kick,Alan Pulido,Fouled,Rémi Walter,Pass (Live)
2021-04-23,Sporting KC,Home,2,77,Johnny Russell,0.04,0.02,Saved,17,Left Foot,Volley,Alan Pulido,Fouled,Khiry Shelton,Pass (Live)
2021-04-23,Sporting KC,Home,2,84,Gianluca Busio,0.02,,Off Target,35,Right Foot,,,,,
2021-04-23,Sporting KC,Home,2,90+4,Gianluca Busio,0.16,,Blocked,17,Left Foot,,Roger Espinoza,Pass (Live),Alan Pulido,Pass (Live)
2021-04-23,Orlando City,Away,1,1,Tesho Akindele,0.24,0.37,Saved,11,Right Foot,,,,,
2021-04-23,Orlando City,Away,1,1,Benji Michel,0.12,,Off Target,16,Left Foot,,Tesho Akindele,Shot,,
2021-04-23,Orlando City,Away,1,11,Jhegson Méndez,0.04,,Blocked,33,Right Foot,,Júnior Urso,Pass (Live),Júnior Urso,Pass (Live)
2021-04-23,Orlando City,Away,1,17,Ruan,0.08,,Off Target,15,Right Foot,,Andrés Perea,Pass (Live),Nani,Pass (Live)
2021-04-23,Orlando City,Away,1,18,Jhegson Méndez,0.05,,Off Target,23,Right Foot,,Nani,Pass (Dead),Ruan,Shot
2021-04-23,Orlando City,Away,1,36,Nani,0.05,0.04,Saved,26,Right Foot,,Andrés Perea,Pass (Live),Jhegson Méndez,Pass (Live)
